ID,TARGET
364,0.374828279018
365,0.37944701314
366,0.376585096121
367,0.370649397373
368,0.37063485384
370,0.370605826378
372,0.373523056507
376,0.370605826378
377,0.370854735374
379,0.3733984828
380,0.374322891235
381,0.393514543772
385,0.370605826378
386,0.378825396299
389,0.37886929512
391,0.382107615471
392,0.370605826378
393,0.370605826378
395,0.376655638218
396,0.370605826378
397,0.370605826378
398,0.375095754862
399,0.377738445997
400,0.370605826378
401,0.373585730791
403,0.373523056507
405,0.379254162312
406,0.377338916063
409,0.374322891235
411,0.375008165836
413,0.370605826378
418,0.373016804457
419,0.374259710312
422,0.375070631504
424,0.420064419508
425,0.379927754402
427,0.370649397373
430,0.370605826378
431,0.375070631504
434,0.377877056599
435,0.378825396299
437,0.392852693796
438,0.370605826378
439,0.393482148647
442,0.370605826378
446,0.370605826378
450,0.378275692463
451,0.374322891235
452,0.375881820917
454,0.370605826378
455,0.373523056507
463,0.374857068062
464,0.370605826378
465,0.370605826378
467,0.410770982504
468,0.37677270174
470,0.375008165836
472,0.403982043266
473,0.375070631504
475,0.372960627079
476,0.370649397373
479,0.375197023153
481,0.372960627079
483,0.378825396299
484,0.374819844961
486,0.379381984472
487,0.370605826378
491,0.377338916063
494,0.370605826378
495,0.370605826378
497,0.374478578568
498,0.372957646847
499,0.370605826378
503,0.378516346216
504,0.374804854393
505,0.370649397373
506,0.374705374241
507,0.380665779114
508,0.39342302084
509,0.375892311335
510,0.372960627079
511,0.386147081852
512,0.381867319345
516,0.370605826378
518,0.378825396299
519,0.373188734055
520,0.373566746712
521,0.370605826378
522,0.373127371073
524,0.393158853054
525,0.372960627079
526,0.370605826378
528,0.375070631504
529,0.376655638218
531,0.385076522827
532,0.424203455448
534,0.384433448315
536,0.383112698793
539,0.38357514143
540,0.374616205692
541,0.370605826378
542,0.393585681915
545,0.376585096121
546,0.370605826378
552,0.377691090107
556,0.370605826378
557,0.370605826378
559,0.374616205692
562,0.373444020748
563,0.373509824276
565,0.377468109131
569,0.370605826378
570,0.385076522827
574,0.374784499407
575,0.370649397373
585,0.370605826378
589,0.373583912849
590,0.379011541605
592,0.374259710312
593,0.37873250246
594,0.373004257679
595,0.374259710312
597,0.372960627079
601,0.370605826378
603,0.370605826378
604,0.370605826378
605,0.378825396299
607,0.370605826378
608,0.373324096203
610,0.375070631504
612,0.399809837341
613,0.381313204765
615,0.370605826378
616,0.427589505911
617,0.377338916063
619,0.376585096121
620,0.410770982504
621,0.370605826378
624,0.375095754862
625,0.372960627079
628,0.370605826378
629,0.411771416664
630,0.378825396299
632,0.405862808228
634,0.370605826378
637,0.374857068062
638,0.373548865318
642,0.376655638218
643,0.373004257679
644,0.38499879837
646,0.370605826378
655,0.385917305946
660,0.375070631504
664,0.375008165836
665,0.384803533554
666,0.370605826378
670,0.39342302084
671,0.42389947176
672,0.373004257679
675,0.370811164379
676,0.378825396299
677,0.381876409054
678,0.372727572918
680,0.370605826378
683,0.410770982504
684,0.374794065952
685,0.379381984472
691,0.388684600592
693,0.370605826378
696,0.370605826378
698,0.370773762465
699,0.375070631504
700,0.373232394457
703,0.373317450285
704,0.374873101711
705,0.370605826378
707,0.422035396099
709,0.385299682617
711,0.41116386652
713,0.375070631504
716,0.370605826378
719,0.370605826378
721,0.370605826378
722,0.373188734055
723,0.374387681484
724,0.37063485384
727,0.370605826378
728,0.374322891235
729,0.370649397373
733,0.374322891235
736,0.373186469078
739,0.378825396299
742,0.422035396099
743,0.373261511326
744,0.372960627079
745,0.422035396099
747,0.373793244362
749,0.370678424835
750,0.374048173428
751,0.37536907196
752,0.370649397373
755,0.370605826378
756,0.370605826378
762,0.376222282648
763,0.381876409054
764,0.375008165836
765,0.377338916063
766,0.370605826378
769,0.374048173428
770,0.385806947947
773,0.370605826378
774,0.378825396299
776,0.376585096121
777,0.374048173428
778,0.372928529978
779,0.374322891235
780,0.370605826378
781,0.37547981739
786,0.37886929512
788,0.370605826378
794,0.375872820616
796,0.419077634811
801,0.403586983681
802,0.377778768539
803,0.372960627079
804,0.370605826378
805,0.370605826378
809,0.380480825901
810,0.393158853054
817,0.370605826378
819,0.375590771437
821,0.370605826378
824,0.420401215553
825,0.370649397373
826,0.419701516628
830,0.37063485384
831,0.375781446695
832,0.370605826378
833,0.373768806458
837,0.375539898872
839,0.370605826378
840,0.370605826378
841,0.378825396299
842,0.370811164379
843,0.370649397373
844,0.379645735025
845,0.370605826378
848,0.374078541994
853,0.376795113087
854,0.370605826378
855,0.370605826378
856,0.374645352364
861,0.372960627079
865,0.377778172493
866,0.370605826378
867,0.373768806458
870,0.370605826378
871,0.390123426914
872,0.374322891235
873,0.375070631504
874,0.379464656115
875,0.372960627079
876,0.370649397373
879,0.375070631504
880,0.370605826378
883,0.374048173428
884,0.373415291309
886,0.37384173274
890,0.370605826378
892,0.375197023153
893,0.378825396299
894,0.374048173428
895,0.375872820616
896,0.377382904291
897,0.370605826378
899,0.416379868984
900,0.370649397373
901,0.372960627079
902,0.42389947176
905,0.372989714146
912,0.377443432808
914,0.421813130379
915,0.382647901773
917,0.406459748745
918,0.370649397373
919,0.374672323465
921,0.372960627079
922,0.373232394457
923,0.370678424835
926,0.370605826378
929,0.370767802
930,0.370605826378
931,0.382691949606
937,0.370605826378
938,0.373217850924
939,0.374747395515
941,0.378825396299
946,0.370649397373
947,0.376149535179
950,0.370605826378
951,0.370605826378
952,0.374921739101
953,0.37384173274
954,0.370605826378
955,0.374259710312
956,0.411771416664
957,0.381313204765
960,0.378825396299
963,0.423194020987
966,0.37502682209
969,0.377338916063
971,0.373004257679
972,0.370605826378
975,0.373430550098
980,0.372928529978
982,0.385120779276
983,0.370605826378
985,0.388352096081
987,0.373243033886
988,0.373127371073
991,0.370605826378
992,0.370605826378
995,0.415281146765
996,0.370649397373
998,0.370605826378
1001,0.410919189453
1002,0.370605826378
1004,0.375070631504
1005,0.374354720116
1010,0.370605826378
1011,0.370605826378
1012,0.370605826378
1013,0.375008165836
1014,0.370605826378
1015,0.381099641323
1016,0.370605826378
1022,0.370605826378
1023,0.378825396299
1024,0.370605826378
1025,0.374322891235
1026,0.416434556246
1028,0.373485743999
1029,0.373810023069
1032,0.393158853054
1034,0.373362541199
1036,0.374322891235
1037,0.370605826378
1039,0.389669537544
1042,0.374322891235
1045,0.377867639065
1046,0.377067118883
1050,0.373004257679
1052,0.374166488647
1055,0.375070631504
1057,0.372960627079
1058,0.370605826378
1060,0.370605826378
1062,0.370605826378
1063,0.381744384766
1064,0.376620978117
1065,0.373548865318
1066,0.370721340179
1067,0.409347891808
1068,0.378129273653
1070,0.393158853054
1072,0.374048173428
1077,0.420561254025
1078,0.370605826378
1079,0.370605826378
1081,0.378825396299
1082,0.419226586819
1093,0.373768806458
1094,0.381876409054
1102,0.373261511326
1103,0.379599332809
1106,0.370605826378
1107,0.422035396099
1112,0.378825396299
1113,0.370605826378
1114,0.373839616776
1116,0.372960627079
1118,0.390058994293
1120,0.375070631504
1121,0.378825396299
1128,0.374048173428
1130,0.39079913497
1132,0.370605826378
1135,0.370958685875
1138,0.40154722333
1139,0.370605826378
1141,0.375070631504
1143,0.410919189453
1146,0.404022008181
1148,0.375070631504
1149,0.37384173274
1151,0.370605826378
1152,0.375070631504
1153,0.370605826378
1155,0.374933183193
1157,0.370605826378
1160,0.376829862595
1161,0.370605826378
1162,0.378825396299
1164,0.378172397614
1168,0.37384173274
1169,0.370605826378
1174,0.408632278442
1176,0.370605826378
1177,0.422295749187
1178,0.376655638218
1180,0.375752389431
1181,0.37589097023
1182,0.389298021793
1185,0.370605826378
1190,0.370649397373
1194,0.370605826378
1196,0.384657174349
1199,0.374322891235
1200,0.376628994942
1201,0.370649397373
1202,0.378765642643
1206,0.434373319149
1207,0.375008165836
1208,0.370605826378
1212,0.374703705311
1216,0.370605826378
1219,0.374259710312
1221,0.370605826378
1222,0.370605826378
1225,0.374048173428
1227,0.374322891235
1230,0.376338869333
1231,0.375070631504
1232,0.374322891235
1233,0.370605826378
1234,0.390123426914
1235,0.375952273607
1236,0.393158853054
1237,0.37465056777
1238,0.378191828728
1239,0.374048173428
1240,0.379313021898
1241,0.370605826378
1244,0.38321441412
1245,0.378506779671
1247,0.374322891235
1250,0.374989509583
1251,0.370605826378
1257,0.370605826378
1259,0.370605826378
1266,0.39907553792
1267,0.42389947176
1268,0.373199343681
1270,0.424000352621
1272,0.373188734055
1273,0.407233417034
1276,0.379381984472
1278,0.370605826378
1279,0.384574979544
1283,0.376269698143
1284,0.375070631504
1286,0.370605826378
1289,0.377134799957
1290,0.370605826378
1292,0.372960627079
1293,0.378825396299
1294,0.442915678024
1296,0.385120779276
1298,0.370605826378
1299,0.393158853054
1301,0.370605826378
1304,0.377319425344
1306,0.374048173428
1308,0.385119825602
1310,0.377090871334
1311,0.370605826378
1312,0.379181444645
1315,0.370605826378
1318,0.385076522827
1319,0.370605826378
1320,0.370605826378
1323,0.370782285929
1324,0.373188734055
1325,0.376611292362
1326,0.373232394457
1329,0.42214640975
1331,0.384847760201
1332,0.374259710312
1335,0.370605826378
1336,0.419226586819
1338,0.377671331167
1340,0.393271625042
1342,0.370605826378
1345,0.370605826378
1347,0.370605826378
1349,0.375070631504
1350,0.386159360409
1351,0.370605826378
1354,0.372960627079
1355,0.374259710312
1356,0.375070631504
1359,0.377404928207
1361,0.433459311724
1362,0.42319881916
1363,0.410770982504
1365,0.373232394457
1366,0.377361029387
1367,0.378254592419
1368,0.370605826378
1369,0.370605826378
1370,0.378825396299
1371,0.374048173428
1372,0.415468275547
1374,0.370605826378
1375,0.393482148647
1376,0.379476338625
1379,0.373523056507
1380,0.374322891235
1383,0.375070631504
1387,0.381405711174
1388,0.383295059204
1389,0.372960627079
1390,0.377632558346
1394,0.378825396299
1396,0.419077634811
1397,0.400402873755
1399,0.375688314438
1400,0.374857068062
1402,0.394858121872
1403,0.378228485584
1404,0.390621602535
1405,0.390235066414
1407,0.375818371773
1409,0.370605826378
1413,0.370605826378
1415,0.379695236683
1416,0.377452135086
1418,0.370605826378
1422,0.370605826378
1423,0.370605826378
1425,0.372960627079
1428,0.375070631504
1429,0.373232394457
1430,0.375070631504
1431,0.388068109751
1432,0.370649397373
1434,0.370605826378
1435,0.370605826378
1436,0.433416992426
1438,0.370649397373
1443,0.382196843624
1445,0.374089002609
1446,0.382167488337
1453,0.373277127743
1456,0.373156487942
1458,0.376655638218
1459,0.370811164379
1460,0.378971219063
1461,0.420506477356
1462,0.421651989222
1463,0.375070631504
1466,0.410919189453
1467,0.375070631504
1469,0.384954571724
1470,0.370605826378
1471,0.410770982504
1473,0.370605826378
1476,0.370605826378
1477,0.375716328621
1481,0.375070631504
1482,0.376018196344
1485,0.405775398016
1486,0.420401215553
1490,0.375145256519
1491,0.410770982504
1493,0.370649397373
1494,0.385076522827
1500,0.373188734055
1504,0.3748703897
1506,0.370605826378
1509,0.372960627079
1512,0.378825396299
1514,0.389928162098
1518,0.375070631504
1520,0.370605826378
1522,0.403387308121
1525,0.410770982504
1526,0.390123426914
1529,0.419226586819
1530,0.378043442965
1532,0.370605826378
1533,0.377361029387
1537,0.377338916063
1542,0.378351986408
1544,0.377338916063
1545,0.420074284077
1546,0.410770982504
1549,0.382145375013
1551,0.370605826378
1552,0.370649397373
1555,0.375070631504
1556,0.370605826378
1558,0.410919189453
1560,0.370605826378
1561,0.379188358784
1562,0.370605826378
1563,0.370605826378
1566,0.370605826378
1568,0.376839131117
1570,0.374138385057
1575,0.393482148647
1577,0.374048173428
1579,0.370605826378
1581,0.374616205692
1582,0.37886929512
1585,0.377395540476
1586,0.370605826378
1587,0.370605826378
1593,0.378516346216
1597,0.417887538671
1599,0.376059710979
1608,0.370605826378
1609,0.375070631504
1612,0.37560492754
1615,0.370605826378
1616,0.377708852291
1618,0.375436007977
1619,0.370605826378
1624,0.370605826378
1625,0.382647901773
1627,0.370605826378
1628,0.421146869659
1635,0.370605826378
1636,0.390664845705
1637,0.375070631504
1640,0.374322891235
1642,0.375056266785
1645,0.377778172493
1647,0.370605826378
1648,0.421813130379
1650,0.372960627079
1651,0.379551053047
1653,0.370649397373
1654,0.37063485384
1655,0.373089581728
1656,0.379298299551
1657,0.405775398016
1659,0.410605728626
1661,0.402909427881
1662,0.377113193274
1663,0.393158853054
1664,0.37886929512
1671,0.375070631504
1673,0.375070631504
1674,0.373459011316
1678,0.370605826378
1680,0.374858379364
1682,0.37525382638
1687,0.370605826378
1689,0.370605826378
1690,0.374784499407
1691,0.37384173274
1692,0.375162512064
1696,0.370958685875
1701,0.379729658365
1702,0.379376381636
1705,0.374322891235
1707,0.381876409054
1711,0.375070631504
1714,0.379637300968
1715,0.410959005356
1716,0.377422600985
1717,0.370605826378
1719,0.370605826378
1723,0.370605826378
1725,0.372960627079
1726,0.43798238039
1728,0.370605826378
1730,0.372989714146
1731,0.370678424835
1736,0.372960627079
1742,0.423154741526
1745,0.385076522827
1747,0.417665541172
1749,0.377361029387
1750,0.384847760201
1751,0.370605826378
1752,0.375813812017
1753,0.390384912491
1754,0.370605826378
1758,0.417683273554
1759,0.375570952892
1760,0.373552173376
1761,0.375070631504
1763,0.375892311335
1765,0.384594529867
1767,0.381313204765
1768,0.370605826378
1769,0.370605826378
1774,0.37505197525
1775,0.385076522827
1776,0.370605826378
1777,0.374048173428
1779,0.381195127964
1780,0.370605826378
1783,0.370605826378
1784,0.373128890991
1785,0.372960627079
1789,0.375070631504
1790,0.384803533554
1792,0.373658150434
1793,0.378172397614
1795,0.370605826378
1796,0.373033344746
1798,0.381313204765
1802,0.370605826378
1803,0.379147291183
1805,0.372960627079
1806,0.376866042614
1809,0.375823706388
1810,0.370605826378
1812,0.375070631504
1813,0.379050374031
1814,0.385076522827
1815,0.385256767273
1817,0.377163797617
1818,0.373934268951
1819,0.374857068062
1820,0.373232394457
1821,0.407622158527
1823,0.385076522827
1826,0.376460641623
1827,0.374988734722
1829,0.422035396099
1831,0.370605826378
1833,0.37975525856
1834,0.373583912849
1837,0.377338916063
1838,0.370605826378
1839,0.370649397373
1840,0.378644675016
1841,0.375008165836
1842,0.375075042248
1844,0.370825886726
1845,0.373731076717
1846,0.370605826378
1847,0.370605826378
1850,0.370605826378
1851,0.378825396299
1852,0.370605826378
1860,0.381313204765
1862,0.378825396299
1864,0.410605728626
1865,0.370605826378
1866,0.377338916063
1867,0.378825396299
1870,0.3737180233
1871,0.375436007977
1872,0.374259710312
1873,0.370605826378
1874,0.401557147503
1876,0.375073671341
1878,0.37944701314
1879,0.410770982504
1884,0.375392138958
1885,0.370605826378
1888,0.378825396299
1893,0.374496042728
1897,0.378825396299
1901,0.370605826378
1902,0.370605826378
1903,0.370605826378
1905,0.381313204765
1907,0.370605826378
1908,0.421813130379
1919,0.410919189453
1921,0.411652386189
1926,0.370605826378
1928,0.370605826378
1930,0.410770982504
1933,0.382648706436
1934,0.370605826378
1935,0.379538089037
1939,0.420735001564
1940,0.375070631504
1942,0.373415291309
1943,0.373196065426
1945,0.370649397373
1946,0.379381984472
1948,0.378825396299
1949,0.376768559217
1952,0.377338916063
1953,0.370605826378
1955,0.374322891235
1959,0.374120175838
1963,0.370649397373
1965,0.38440567255
1967,0.375070631504
1968,0.374914228916
1969,0.370605826378
1970,0.385076522827
1973,0.370605826378
1977,0.434470415115
1978,0.370605826378
1979,0.372960627079
1988,0.381876409054
1991,0.375539898872
1994,0.370605826378
1996,0.370605826378
1997,0.376681536436
1998,0.373188734055
2000,0.396951198578
2002,0.372960627079
2004,0.375872820616
2007,0.37886929512
2008,0.370605826378
2010,0.370605826378
2011,0.375892311335
2012,0.379074305296
2015,0.372960627079
2018,0.370605826378
2019,0.370605826378
2023,0.375732898712
2024,0.385076522827
2026,0.370605826378
2028,0.370649397373
2029,0.370605826378
2031,0.374322891235
2033,0.378825396299
2034,0.411223888397
2037,0.411252737045
2038,0.375070631504
2039,0.373232394457
2040,0.370605826378
2042,0.370605826378
2045,0.374048173428
2048,0.374091923237
2049,0.377338916063
2050,0.37356030941
2057,0.377600550652
2061,0.374048173428
2063,0.379047721624
2067,0.374048173428
2069,0.375008165836
2070,0.375070631504
2072,0.424203455448
2073,0.385981172323
2075,0.370605826378
2076,0.396288484335
2081,0.375070631504
2082,0.38153553009
2084,0.386562883854
2085,0.385120779276
2086,0.375070631504
2088,0.376256227493
2092,0.393158853054
2093,0.381530404091
2094,0.370605826378
2096,0.418677389622
2102,0.374857068062
2103,0.405512988567
2104,0.381313204765
2108,0.393482148647
2109,0.38735589385
2111,0.377338916063
2113,0.373738378286
2116,0.38329488039
2117,0.378825396299
2118,0.376064300537
2119,0.370605826378
2120,0.370605826378
2121,0.370605826378
2124,0.385076522827
2125,0.378825396299
2126,0.373517394066
2127,0.422397613525
2131,0.370605826378
2133,0.381003677845
2134,0.385400116444
2136,0.370605826378
2137,0.39169922471
2139,0.376620978117
2144,0.370605826378
2145,0.375392138958
2146,0.38216817379
2149,0.375294029713
2150,0.372960627079
2151,0.377519488335
2152,0.370649397373
2153,0.370605826378
2157,0.403818517923
2158,0.374322891235
2159,0.372960627079
2161,0.370605826378
2163,0.370782285929
2166,0.378999054432
2169,0.372960627079
2171,0.393158853054
2177,0.375070631504
2179,0.385120779276
2182,0.370605826378
2184,0.412965029478
2185,0.378825396299
2186,0.370605826378
2187,0.372960627079
2188,0.376749038696
2189,0.370605826378
2190,0.410770982504
2194,0.373127371073
2195,0.370605826378
2196,0.374978780746
2198,0.383933335543
2199,0.374813616276
2200,0.370649397373
2201,0.373188734055
2203,0.385120779276
2208,0.370605826378
2209,0.375434964895
2210,0.373812526464
2211,0.370605826378
2213,0.373004257679
2214,0.373748868704
2215,0.422256827354
2216,0.370605826378
2218,0.373186469078
2222,0.378825396299
2224,0.370605826378
2229,0.370649397373
2230,0.373485743999
2234,0.381058812141
2235,0.374048173428
2237,0.374322891235
2239,0.370649397373
2241,0.370854735374
2242,0.370649397373
2243,0.374138385057
2244,0.370605826378
2245,0.370605826378
2248,0.379523813725
2251,0.373188734055
2253,0.411401122808
2254,0.372960627079
2257,0.370605826378
2261,0.385027170181
2262,0.374322891235
2266,0.373485743999
2269,0.370605826378
2275,0.373566746712
2278,0.370605826378
2279,0.373415291309
2283,0.373277127743
2284,0.37886929512
2285,0.373523056507
2286,0.370605826378
2287,0.392942726612
2289,0.406818985939
2290,0.393482148647
2291,0.375070631504
2293,0.375070631504
2300,0.375168740749
2301,0.370605826378
2302,0.394725263119
2303,0.375497758389
2304,0.370605826378
2305,0.377521932125
2306,0.378825396299
2307,0.37560492754
2308,0.410605728626
2311,0.375892311335
2313,0.377382904291
2315,0.370605826378
2316,0.377600550652
2318,0.422256827354
2322,0.373277127743
2323,0.370605826378
2325,0.377561450005
2327,0.375070631504
2328,0.384803533554
2329,0.379732072353
2330,0.373401433229
2332,0.370605826378
2333,0.37063485384
2334,0.379729658365
2337,0.374091923237
2338,0.385076522827
2341,0.400667905807
2344,0.376620978117
2345,0.373004257679
2347,0.373244792223
2348,0.375008165836
2349,0.370605826378
2350,0.370649397373
2351,0.379105180502
2358,0.377834916115
2359,0.384803533554
2361,0.374048173428
2363,0.373188734055
2364,0.373188734055
2366,0.38646030426
2369,0.370605826378
2370,0.40222916007
2373,0.378825396299
2375,0.373188734055
2377,0.376734256744
2384,0.378172397614
2385,0.37384173274
2386,0.38269624114
2387,0.370605826378
2388,0.375695943832
2392,0.374322891235
2393,0.378516346216
2394,0.375070631504
2395,0.373444348574
2396,0.374857068062
2397,0.374048173428
2400,0.375070631504
2401,0.373505175114
2403,0.373962521553
2407,0.39342302084
2408,0.378825396299
2410,0.370605826378
2414,0.416272073984
2416,0.42214640975
2421,0.370605826378
2422,0.376620978117
2423,0.377395540476
2425,0.378825396299
2430,0.370605826378
2433,0.373004257679
2434,0.378355205059
2437,0.378825396299
2438,0.374259710312
2439,0.390123426914
2440,0.379732072353
2442,0.375008165836
2444,0.373812526464
2449,0.370605826378
2456,0.374322891235
2458,0.375436007977
2462,0.370605826378
2463,0.37063485384
2464,0.370605826378
2465,0.370649397373
2466,0.374965399504
2470,0.410605728626
2476,0.374322891235
2478,0.378825396299
2482,0.420561254025
2483,0.374322891235
2484,0.410919189453
2487,0.370605826378
2488,0.377338916063
2493,0.372960627079
2494,0.370648622513
2495,0.377338916063
2499,0.375070631504
2501,0.384777128696
2503,0.374828279018
2504,0.370605826378
2507,0.374322891235
2509,0.370605826378
2511,0.381876409054
2512,0.38216817379
2515,0.373748868704
2516,0.373232394457
2517,0.374322891235
2521,0.420185029507
2525,0.370605826378
2527,0.385120779276
2528,0.370605826378
2529,0.370854735374
2530,0.373568028212
2531,0.41662722826
2533,0.373523056507
2537,0.374048173428
2538,0.374857068062
2539,0.375790804625
2541,0.373346567154
2542,0.406818985939
2543,0.370605826378
2544,0.370605826378
2545,0.375807255507
2546,0.37063485384
2548,0.378825396299
2549,0.373199343681
2555,0.370605826378
2556,0.374616205692
2558,0.375139713287
2561,0.419077634811
2563,0.412816733122
2566,0.373188734055
2567,0.390664845705
2572,0.370605826378
2573,0.37384173274
2574,0.375070631504
2578,0.370649397373
2580,0.37503734231
2581,0.373199343681
2582,0.370605826378
2586,0.375467061996
2588,0.370605826378
2589,0.37641710043
2591,0.374322891235
2594,0.378825396299
2595,0.373920172453
2596,0.385076522827
2597,0.370605826378
2599,0.373198270798
2600,0.375070631504
2601,0.37886929512
2611,0.373415291309
2613,0.374322891235
2614,0.370605826378
2615,0.375070631504
2616,0.423108369112
2617,0.378825396299
2618,0.372960627079
2619,0.376628994942
2626,0.372989714146
2630,0.422035396099
2632,0.370605826378
2636,0.373188734055
2639,0.378825396299
2642,0.370605826378
2644,0.423516899347
2647,0.375070631504
2648,0.421813130379
2649,0.39569491148
2651,0.374048173428
2652,0.384803533554
2656,0.42389947176
2658,0.388738572598
2664,0.370605826378
2667,0.396716296673
2669,0.373320817947
2670,0.370605826378
2671,0.42319881916
2672,0.421800851822
2673,0.370605826378
2678,0.373694688082
2679,0.376614362001
2682,0.370605826378
2684,0.370773762465
2685,0.377338916063
2687,0.370605826378
2689,0.370605826378
2700,0.370605826378
2701,0.375070631504
2702,0.373870879412
2704,0.378825396299
2707,0.372960627079
2710,0.373933374882
2713,0.375070631504
2715,0.384720921516
2716,0.378825396299
2724,0.370854735374
2726,0.385076522827
2727,0.370605826378
2728,0.373523056507
2730,0.370605826378
2731,0.385027438402
2733,0.377338916063
2736,0.374322891235
2737,0.375952273607
2739,0.377404928207
2740,0.370605826378
2741,0.37503734231
2745,0.382696628571
2747,0.421813130379
2749,0.377090871334
2751,0.370605826378
2752,0.374914228916
2759,0.410919189453
2760,0.370605826378
2764,0.370605826378
2766,0.374857068062
2769,0.37505197525
2772,0.396566569805
2773,0.370605826378
2774,0.370605826378
2776,0.372960627079
2779,0.374322891235
2782,0.410919189453
2783,0.370605826378
2788,0.370605826378
2789,0.373768806458
2791,0.370605826378
2793,0.373841643333
2794,0.370605826378
2796,0.370605826378
2801,0.374784499407
2803,0.37944701314
2804,0.370605826378
2805,0.375070631504
2806,0.433459311724
2808,0.378825396299
2809,0.378140926361
2812,0.374048173428
2814,0.392952054739
2815,0.374784499407
2816,0.385120779276
2817,0.41116386652
2819,0.401023715734
2821,0.410919189453
2822,0.37493032217
2825,0.370605826378
2827,0.370605826378
2829,0.374048173428
2830,0.373004257679
2831,0.370649397373
2833,0.370605826378
2838,0.380168110132
2839,0.378825396299
2843,0.37063485384
2845,0.370605826378
2849,0.373687267303
2850,0.373128890991
2852,0.37384173274
2859,0.370605826378
2861,0.370605826378
2862,0.3748703897
2863,0.375008165836
2865,0.370605826378
2866,0.409227192402
2867,0.382107615471
2869,0.378387212753
2871,0.370605826378
2872,0.375070631504
2873,0.42214640975
2874,0.373033344746
2876,0.374224841595
2877,0.370605826378
2880,0.392852693796
2881,0.370605826378
2882,0.377338916063
2885,0.373801320791
2886,0.37648755312
2888,0.370605826378
2889,0.376768559217
2891,0.380541205406
2892,0.37340721488
2893,0.410919189453
2897,0.385076522827
2898,0.378825396299
2899,0.374322891235
2901,0.376655638218
2903,0.393482148647
2904,0.372960627079
2905,0.373529493809
2906,0.37886929512
2908,0.373261511326
2910,0.393158853054
2913,0.370605826378
2914,0.370649397373
2915,0.370605826378
2917,0.372989714146
2918,0.37505197525
2919,0.410919189453
2920,0.37944701314
2921,0.376688033342
2922,0.393158853054
2925,0.37560492754
2926,0.373768806458
2927,0.374857068062
2928,0.381876409054
2929,0.370605826378
2930,0.372952461243
2936,0.370605826378
2944,0.370605826378
2949,0.370605826378
2950,0.373094141483
2951,0.373613476753
